prod_year,prod_year_delta,prod_year_delta_sq,prod_year_delta_cu,cylinders,airbags,levy,manufacturer_class,manufacturer_mean_le,category_mean_le,leather_interior,fuel_type_mean_le,turbo,engine_volume,mileage,mileage_new,gear_box_type_mean_le,wheel_mean_le
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,134761.0,0,0,0
2014,6,36.0,216.0,6,12,1053.0,2,33,9,1,4,0,3.5,74971.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,4,1,1,0,2.0,104667.0,0,0,0
2008,12,144.0,1728.0,4,0,289.0,2,16,9,1,2,0,0.4,209843.0,0,0,0
1997,23,529.0,12167.0,4,1,781.0,1,38,9,0,4,0,1.0,111111.0,0,1,0
2004,16,256.0,4096.0,8,8,781.0,2,5,4,1,4,0,4.8,250000.0,0,2,0
2008,12,144.0,1728.0,4,8,781.0,2,53,3,0,2,0,1.5,154000.0,0,2,0
2010,10,100.0,1000.0,4,0,761.0,2,53,9,0,4,0,1.8,131000.0,0,0,0
2010,10,100.0,1000.0,4,4,986.0,3,26,4,1,4,0,2.4,81256.0,0,0,0
2010,10,100.0,1000.0,4,4,836.0,2,22,4,1,1,0,2.0,140123.0,0,0,0
2016,4,16.0,64.0,6,12,1493.0,2,53,4,1,4,0,3.5,0.0,1,0,0
2017,3,9.0,27.0,6,10,1017.0,2,33,9,1,4,1,2.0,71520.0,0,2,0
2016,4,16.0,64.0,4,4,891.0,2,22,4,1,1,0,2.0,42765.0,0,0,0
2010,10,100.0,1000.0,6,12,1399.0,2,33,9,1,1,0,3.5,189530.0,0,0,0
2012,8,64.0,512.0,4,4,503.0,2,53,3,1,2,0,1.5,121430.0,0,0,0
2017,3,9.0,27.0,4,4,1017.0,1,20,9,1,4,0,2.0,23229.0,0,0,0
2011,9,81.0,729.0,6,12,1203.0,1,18,4,1,4,0,3.6,177376.0,0,0,0
2017,3,9.0,27.0,4,12,1017.0,2,33,9,1,4,0,2.0,50963.0,0,0,0
2013,7,49.0,343.0,4,4,640.0,2,22,4,1,1,0,2.0,64259.0,0,0,0
2005,15,225.0,3375.0,4,6,781.0,1,38,7,0,4,0,2.0,46702.0,0,3,1
2011,9,81.0,729.0,4,4,862.0,2,22,7,1,1,0,2.5,85226.0,0,0,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,130478.0,0,0,0
2014,6,36.0,216.0,4,4,639.0,2,22,9,1,3,0,2.0,421703.0,0,0,0
2013,7,49.0,343.0,4,10,530.0,1,38,4,0,4,1,1.6,106000.0,0,0,0
2011,9,81.0,729.0,4,4,707.0,3,49,4,1,1,0,2.0,102000.0,0,0,0
2006,14,196.0,2744.0,6,10,781.0,2,5,9,1,4,0,3.0,226000.0,0,2,0
2016,4,16.0,64.0,4,8,891.0,2,22,9,0,4,0,2.0,62000.0,0,2,0
2018,2,4.0,8.0,12,12,781.0,1,38,8,1,4,0,2.5,18794.0,0,0,0
2014,6,36.0,216.0,6,12,1053.0,2,33,4,1,4,0,3.5,111747.0,0,0,0
2010,10,100.0,1000.0,4,4,836.0,2,22,1,1,4,0,2.0,81384.0,0,0,0
2016,4,16.0,64.0,6,12,1694.0,1,38,9,1,4,0,4.0,105427.0,0,0,0
2013,7,49.0,343.0,4,8,640.0,2,16,3,0,4,0,2.0,144000.0,0,2,0
2010,10,100.0,1000.0,6,0,1211.0,2,5,9,1,4,1,3.0,94000.0,0,2,0
2011,9,81.0,729.0,4,4,645.0,2,8,9,1,4,0,1.8,170000.0,0,0,0
1998,22,484.0,10648.0,4,0,781.0,1,20,4,0,4,0,2.0,282099.0,0,0,0
2016,4,16.0,64.0,4,12,891.0,2,22,9,0,4,0,2.0,33000.0,0,0,0
2015,5,25.0,125.0,4,12,353.0,2,53,3,0,2,0,1.8,118410.0,0,2,0
2012,8,64.0,512.0,4,8,586.0,2,53,3,0,2,0,1.8,260000.0,0,0,0
2018,2,4.0,8.0,4,8,831.0,2,16,9,1,4,1,1.5,7368.0,0,0,0
2018,2,4.0,8.0,4,4,1079.0,2,22,9,1,4,0,2.0,13715.0,0,0,0
2017,3,9.0,27.0,4,8,1017.0,1,36,4,0,4,0,2.0,41681.0,0,0,0
2016,4,16.0,64.0,4,4,1091.0,2,22,10,1,1,0,2.5,93000.0,0,0,0
2003,17,289.0,4913.0,6,4,781.0,1,38,7,0,3,0,3.5,155000.0,0,2,1
2003,17,289.0,4913.0,4,4,781.0,1,50,9,1,4,1,2.0,16000.0,0,2,1
2006,14,196.0,2744.0,4,0,781.0,2,33,9,1,4,0,1.8,140000.0,0,2,0
2002,18,324.0,5832.0,4,4,781.0,2,33,9,0,1,1,2.7,300000.0,0,2,0
2017,3,9.0,27.0,4,4,877.0,2,22,4,1,1,0,1.7,39747.0,0,0,0
2013,7,49.0,343.0,4,0,640.0,1,50,9,1,4,0,2.0,105523.0,0,0,0
2006,14,196.0,2744.0,3,2,781.0,2,53,3,0,4,0,1.0,192000.0,0,0,0
2008,12,144.0,1728.0,6,12,1598.0,2,33,9,1,1,0,3.0,175614.0,0,0,0
2005,15,225.0,3375.0,4,0,781.0,2,33,9,1,4,0,3.5,263000.0,0,0,0
2010,10,100.0,1000.0,4,10,1024.0,2,16,4,1,2,0,2.5,131000.0,0,0,0
2010,10,100.0,1000.0,4,4,761.0,1,11,9,1,4,0,1.8,86382.0,0,0,0
2015,5,25.0,125.0,4,10,697.0,2,56,9,1,4,1,1.8,71777.0,0,2,0
2010,10,100.0,1000.0,4,12,761.0,2,53,3,1,2,0,1.8,267165.0,0,0,0
2012,8,64.0,512.0,4,6,475.0,2,15,9,1,4,0,1.4,88000.0,0,2,0
2003,17,289.0,4913.0,6,4,1677.0,2,16,6,1,1,1,2.0,195000.0,0,1,0
2013,7,49.0,343.0,4,8,474.0,2,15,9,1,4,0,1.4,95000.0,0,2,0
2010,10,100.0,1000.0,4,4,1099.0,2,22,9,1,3,0,2.7,66000.0,0,0,0
2012,8,64.0,512.0,4,6,475.0,2,15,1,0,4,0,1.4,128000.0,0,2,0
2018,2,4.0,8.0,6,12,87.0,4,52,9,1,4,0,0.0,81907.0,0,0,0
2014,6,36.0,216.0,4,8,781.0,2,16,4,1,4,1,2.0,127000.0,0,2,0
2007,13,169.0,2197.0,4,4,781.0,2,53,7,0,1,1,2.2,112000.0,0,1,0
2008,12,144.0,1728.0,6,12,1850.0,2,33,4,1,1,0,3.5,366869.0,0,0,0
2020,0,0.0,0.0,6,12,1817.0,1,29,4,1,4,0,3.5,1040.0,0,0,0
2014,6,36.0,216.0,4,8,781.0,1,32,9,1,4,0,2.5,193600.0,0,2,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,179381.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,3,49,4,1,1,0,2.0,118366.0,0,0,0
2016,4,16.0,64.0,4,4,730.0,2,22,9,1,1,0,1.6,43840.0,0,0,0
2012,8,64.0,512.0,4,10,781.0,1,20,1,0,2,0,1.3,140000.0,0,0,1
2011,9,81.0,729.0,4,4,583.0,2,22,9,1,4,0,1.6,52274.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,2,22,9,1,3,0,2.0,280016.0,0,0,0
2007,13,169.0,2197.0,4,12,1408.0,2,8,4,1,4,0,2.2,207442.0,0,0,0
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,3,0,2.0,269972.0,0,0,0
2009,11,121.0,1331.0,4,4,790.0,1,11,9,1,4,0,1.6,91930.0,0,0,0
2004,16,256.0,4096.0,4,4,781.0,1,32,9,0,4,0,1.3,134499.0,0,0,0
2000,20,400.0,8000.0,5,4,781.0,1,36,4,0,4,0,2.0,15000.0,0,0,0
2014,6,36.0,216.0,4,4,639.0,2,22,9,1,3,0,2.0,291437.0,0,0,0
2004,16,256.0,4096.0,6,6,781.0,1,38,4,1,0,0,3.5,233600.0,0,3,0
2013,7,49.0,343.0,4,0,781.0,2,22,3,1,4,1,1.6,161600.0,0,2,0
2000,20,400.0,8000.0,4,6,781.0,1,39,9,0,4,0,1.8,240000.0,0,1,0
2009,11,121.0,1331.0,8,12,781.0,2,5,4,1,4,0,4.8,136000.0,0,2,0
2018,2,4.0,8.0,4,12,1079.0,1,36,4,0,4,0,2.0,13000.0,0,2,0
2015,5,25.0,125.0,4,6,765.0,2,16,9,0,4,0,2.0,54000.0,0,0,0
2010,10,100.0,1000.0,4,8,761.0,2,53,3,0,2,0,1.8,119000.0,0,0,0
2012,8,64.0,512.0,4,12,781.0,2,5,9,1,4,1,3.0,176480.0,0,2,0
2008,12,144.0,1728.0,6,12,781.0,2,53,4,1,2,0,3.3,215000.0,0,2,0
2005,15,225.0,3375.0,4,4,781.0,1,20,3,0,4,0,1.3,178000.0,0,3,1
2015,5,25.0,125.0,4,0,353.0,1,29,3,1,2,0,1.8,115347.0,0,0,0
2013,7,49.0,343.0,4,6,781.0,1,32,9,1,4,0,2.5,135000.0,0,2,0
2014,6,36.0,216.0,4,4,639.0,2,22,4,1,1,0,2.0,121189.0,0,0,0
2000,20,400.0,8000.0,6,4,781.0,2,33,9,0,4,0,2.6,27000.0,0,2,0
2017,3,9.0,27.0,4,4,831.0,3,49,4,1,4,0,1.6,71402.0,0,0,0
2003,17,289.0,4913.0,4,4,781.0,1,50,9,0,4,0,2.0,161000.0,0,1,1
1996,24,576.0,13824.0,4,0,781.0,2,16,6,1,1,0,2.5,200000.0,0,1,0
2010,10,100.0,1000.0,4,12,761.0,2,53,9,1,2,0,1.8,383578.0,0,0,0
2012,8,64.0,512.0,4,12,586.0,2,53,3,1,2,0,1.8,418667.0,0,0,0
2012,8,64.0,512.0,4,0,475.0,2,8,4,1,2,0,1.4,188419.0,0,0,0
2017,3,9.0,27.0,4,12,1249.0,2,53,9,1,4,0,2.5,48035.0,0,0,0
2017,3,9.0,27.0,4,0,382.0,2,8,3,1,2,0,1.5,125358.0,0,0,0
2000,20,400.0,8000.0,4,4,781.0,2,56,9,0,4,0,2.0,150000.0,0,1,0
2014,6,36.0,216.0,4,6,777.0,1,50,4,0,4,0,2.5,50000.0,0,0,0
2014,6,36.0,216.0,6,12,1053.0,2,33,9,1,1,0,3.5,200179.0,0,0,0
2015,5,25.0,125.0,6,16,1273.0,1,29,4,1,4,0,3.5,90680.0,0,0,0
2011,9,81.0,729.0,6,12,1172.0,1,29,4,1,4,0,3.5,124003.0,0,0,0
2011,9,81.0,729.0,4,16,831.0,1,36,4,0,4,0,2.4,141000.0,0,2,0
2015,5,25.0,125.0,6,6,781.0,2,53,3,0,2,0,1.8,253206.0,0,0,0
2012,8,64.0,512.0,4,0,503.0,1,20,9,1,2,0,1.5,146403.0,0,0,0
2006,14,196.0,2744.0,6,8,781.0,1,38,9,1,4,0,2.5,150000.0,0,2,1
2014,6,36.0,216.0,4,0,259.0,2,8,3,1,2,0,1.4,138491.0,0,0,0
2013,7,49.0,343.0,4,12,751.0,2,22,9,0,2,0,2.4,162000.0,0,2,0
2003,17,289.0,4913.0,4,4,781.0,1,36,3,0,4,0,1.2,1000.0,0,0,1
2014,6,36.0,216.0,4,10,781.0,2,22,9,1,3,0,2.0,52764.0,0,2,0
2013,7,49.0,343.0,4,12,834.0,2,53,4,1,4,0,2.7,397915.0,0,0,0
2005,15,225.0,3375.0,4,0,781.0,1,38,3,0,4,0,1.5,97000.0,0,0,1
2018,2,4.0,8.0,6,12,1872.0,3,26,9,1,4,0,3.6,30606.0,0,0,0
2019,1,1.0,1.0,4,12,780.0,2,8,9,1,4,0,1.4,20040.0,0,0,0
2012,8,64.0,512.0,4,4,753.0,2,8,9,1,4,0,2.4,130000.0,0,0,0
1998,22,484.0,10648.0,4,3,781.0,1,45,1,0,4,0,1.4,0.0,1,1,0
2003,17,289.0,4913.0,4,4,781.0,2,16,6,0,1,1,2.4,13000.0,0,1,0
2013,7,49.0,343.0,6,0,917.0,2,5,4,1,1,0,3.0,137802.0,0,0,0
2012,8,64.0,512.0,6,8,1058.0,1,29,4,1,2,0,3.5,65000.0,0,0,0
2015,5,25.0,125.0,4,4,595.0,2,53,3,1,4,0,1.5,124382.0,0,0,0
2011,9,81.0,729.0,6,12,1172.0,2,33,4,1,4,0,3.5,186542.0,0,0,0
2011,9,81.0,729.0,6,12,87.0,3,42,9,1,4,0,0.0,196800.0,0,0,0
2013,7,49.0,343.0,4,4,640.0,2,22,4,1,1,0,2.0,128919.0,0,0,0
2003,17,289.0,4913.0,8,4,781.0,2,23,9,1,4,0,4.5,180000.0,0,2,0
2016,4,16.0,64.0,4,2,781.0,2,33,7,0,1,1,1.6,57000.0,0,1,0
1998,22,484.0,10648.0,6,6,781.0,2,5,9,0,0,0,2.5,212000.0,0,1,0
2010,10,100.0,1000.0,4,6,761.0,2,53,9,0,4,0,1.8,119000.0,0,0,0
2011,9,81.0,729.0,4,0,490.0,1,20,3,1,2,0,1.3,198891.0,0,0,0
2014,6,36.0,216.0,4,4,528.0,2,22,9,1,4,0,1.6,86000.0,0,0,0
2016,4,16.0,64.0,4,4,891.0,1,20,9,1,4,0,2.0,20000.0,0,0,0
2009,11,121.0,1331.0,6,12,1624.0,2,33,9,1,1,0,3.5,109139.0,0,0,0
2014,6,36.0,216.0,4,4,777.0,2,22,7,1,1,0,2.5,27000.0,0,0,0
2009,11,121.0,1331.0,6,6,781.0,2,5,9,1,3,0,2.8,240000.0,0,2,0
2013,7,49.0,343.0,4,4,640.0,2,22,4,1,1,0,2.0,146740.0,0,0,0
2008,12,144.0,1728.0,6,12,1750.0,2,53,9,1,2,0,3.3,226094.0,0,0,0
2008,12,144.0,1728.0,4,12,843.0,2,53,3,1,2,0,1.5,137000.0,0,3,0
2012,8,64.0,512.0,4,4,642.0,2,22,4,1,1,0,2.0,148310.0,0,0,0
2010,10,100.0,1000.0,6,12,1324.0,2,53,4,1,2,0,3.3,264877.0,0,0,0
2020,0,0.0,0.0,4,4,1174.0,2,22,4,1,1,0,2.2,8803.0,0,0,0
2014,6,36.0,216.0,4,12,308.0,2,53,4,1,2,0,1.8,187334.0,0,0,0
2015,5,25.0,125.0,8,12,1578.0,2,5,1,1,4,0,4.4,92213.0,0,0,0
2008,12,144.0,1728.0,4,2,1195.0,2,33,6,0,1,1,2.2,179348.0,0,1,0
2012,8,64.0,512.0,4,4,1032.0,1,38,3,0,4,0,1.2,181000.0,0,0,1
2010,10,100.0,1000.0,4,12,649.0,2,53,3,0,2,0,1.5,137000.0,0,0,0
2009,11,121.0,1331.0,4,2,1185.0,2,56,6,0,1,0,2.5,240000.0,0,1,0
2012,8,64.0,512.0,6,0,781.0,2,27,9,0,4,0,2.4,178528.0,0,2,0
2010,10,100.0,1000.0,4,4,687.0,2,8,9,1,4,0,1.6,91500.0,0,0,0
2013,7,49.0,343.0,4,4,751.0,2,27,9,1,4,0,2.4,180800.0,0,0,0
2015,5,25.0,125.0,4,4,833.0,2,8,4,1,1,0,2.2,60000.0,0,0,0
2013,7,49.0,343.0,4,8,751.0,2,22,9,1,2,0,2.4,96165.0,0,0,0
1999,21,441.0,9261.0,6,2,781.0,1,38,4,1,3,0,3.3,106000.0,0,0,0
2008,12,144.0,1728.0,6,12,1850.0,2,33,9,1,1,0,3.5,290922.0,0,0,0
2013,7,49.0,343.0,4,0,640.0,2,16,9,1,2,0,2.0,128341.0,0,0,0
2008,12,144.0,1728.0,6,12,1850.0,2,33,9,1,1,0,3.5,122874.0,0,0,0
2002,18,324.0,5832.0,4,0,781.0,1,32,9,0,4,0,2.3,224000.0,0,1,0
2014,6,36.0,216.0,6,0,915.0,2,5,4,1,1,0,3.0,0.0,1,0,0
2015,5,25.0,125.0,4,4,900.0,2,22,9,1,4,0,2.4,81163.0,0,0,0
2001,19,361.0,6859.0,4,6,781.0,2,43,9,0,4,0,1.4,212000.0,0,1,0
2009,11,121.0,1331.0,4,0,1185.0,2,16,4,1,2,0,2.5,193614.0,0,0,0
2015,5,25.0,125.0,4,0,765.0,1,50,4,1,4,0,2.0,175562.0,0,0,0
2004,16,256.0,4096.0,6,10,781.0,2,33,4,1,4,0,3.7,265000.0,0,2,0
2011,9,81.0,729.0,4,6,781.0,1,20,9,0,2,0,1.3,120521.0,0,2,1
2009,11,121.0,1331.0,4,4,790.0,2,22,3,1,4,0,1.6,140000.0,0,0,0
2017,3,9.0,27.0,4,12,1017.0,2,33,9,1,4,0,2.0,50963.0,0,0,0
2016,4,16.0,64.0,6,12,1292.0,2,33,4,1,4,0,3.0,86189.0,0,0,0
2016,4,16.0,64.0,8,12,1292.0,2,33,9,1,4,0,3.0,46000.0,0,2,0
1996,24,576.0,13824.0,6,4,781.0,2,5,9,1,4,0,2.5,232000.0,0,1,0
2011,9,81.0,729.0,4,10,781.0,2,53,9,0,2,0,1.8,100006.0,0,0,0
2012,8,64.0,512.0,4,8,781.0,2,53,3,0,2,0,1.8,191200.0,0,3,0
2011,9,81.0,729.0,4,4,1018.0,3,26,4,1,1,0,3.0,199500.0,0,0,0
2015,5,25.0,125.0,4,0,308.0,1,20,9,1,2,0,1.5,49272.0,0,0,0
1999,21,441.0,9261.0,4,6,781.0,2,33,9,1,4,0,2.0,318406.0,0,1,0
2011,9,81.0,729.0,4,12,831.0,1,20,4,1,4,0,2.4,244067.0,0,0,0
2014,6,36.0,216.0,4,8,781.0,2,53,3,1,4,0,1.5,52000.0,0,2,0
2008,12,144.0,1728.0,4,0,289.0,2,16,4,1,2,0,0.4,349288.0,0,0,0
2015,5,25.0,125.0,4,12,934.0,1,38,9,1,4,0,2.5,94632.0,0,0,0
2015,5,25.0,125.0,4,12,765.0,2,5,9,1,4,0,2.0,111166.0,0,0,0
2010,10,100.0,1000.0,6,12,1399.0,2,33,9,1,1,0,3.5,256914.0,0,0,0
2013,7,49.0,343.0,4,8,530.0,2,16,9,0,4,0,1.6,37000.0,0,0,0
2009,11,121.0,1331.0,6,0,1405.0,2,5,4,1,1,0,3.0,229854.0,0,0,0
2009,11,121.0,1331.0,4,4,1185.0,2,22,10,1,1,0,2.5,99076.0,0,0,0
2015,5,25.0,125.0,4,4,1273.0,2,16,4,1,4,0,3.5,108748.0,0,0,0
2018,2,4.0,8.0,4,0,781.0,2,8,9,0,4,0,1.4,0.0,1,0,0
2012,8,64.0,512.0,6,12,781.0,3,42,4,1,4,0,3.6,99200.0,0,2,0
2008,12,144.0,1728.0,4,12,843.0,2,53,3,0,2,0,1.5,93000.0,0,0,0
2010,10,100.0,1000.0,8,8,781.0,2,16,9,1,4,0,2.5,22560.0,0,3,0
2008,12,144.0,1728.0,4,6,781.0,2,53,9,0,2,0,1.5,219200.0,0,3,0
2017,3,9.0,27.0,4,4,831.0,3,49,4,1,4,0,1.6,50000.0,0,0,0
2009,11,121.0,1331.0,4,4,702.0,2,27,9,0,4,0,1.4,147600.0,0,1,0
2014,6,36.0,216.0,4,12,528.0,2,22,9,1,4,0,1.6,127870.0,0,0,0
2013,7,49.0,343.0,4,4,585.0,2,53,3,0,2,0,1.8,260089.0,0,0,0
2018,2,4.0,8.0,4,12,781.0,2,53,4,0,4,0,2.5,1358.0,0,2,0
2008,12,144.0,1728.0,4,4,781.0,2,53,3,0,2,0,1.5,142000.0,0,3,0
2005,15,225.0,3375.0,4,2,781.0,1,38,3,1,3,0,1.5,125000.0,0,3,1
2010,10,100.0,1000.0,6,8,781.0,3,26,4,0,4,0,3.8,103000.0,0,1,0
2018,2,4.0,8.0,4,4,930.0,2,22,4,1,1,0,1.7,38945.0,0,0,0
2009,11,121.0,1331.0,5,8,781.0,2,56,9,0,4,0,2.5,166400.0,0,0,0
2011,9,81.0,729.0,6,12,1172.0,2,33,9,1,1,0,3.5,230696.0,0,0,0
2013,7,49.0,343.0,4,4,640.0,2,22,4,1,1,0,2.0,185000.0,0,0,0
2011,9,81.0,729.0,4,0,781.0,2,22,9,1,3,0,2.0,72000.0,0,2,0
2011,9,81.0,729.0,5,12,862.0,2,56,9,1,1,0,2.5,175389.0,0,0,0
2013,7,49.0,343.0,4,4,640.0,2,8,4,1,1,0,2.0,62707.0,0,0,0
2016,4,16.0,64.0,4,0,690.0,1,20,4,1,4,0,1.5,31869.0,0,0,0
2011,9,81.0,729.0,6,12,1018.0,2,5,9,1,4,0,3.0,135000.0,0,2,0
2005,15,225.0,3375.0,4,1,781.0,2,16,6,0,1,1,2.4,350000.0,0,1,0
2016,4,16.0,64.0,4,4,730.0,3,49,4,1,1,0,1.6,35163.0,0,0,0
2012,8,64.0,512.0,4,6,781.0,2,53,9,1,2,0,1.8,128000.0,0,0,0
2013,7,49.0,343.0,4,8,474.0,2,8,9,0,4,1,1.4,93000.0,0,0,0
2015,5,25.0,125.0,4,12,353.0,2,53,4,1,2,0,1.8,104795.0,0,0,0
2016,4,16.0,64.0,8,12,1694.0,1,3,3,1,4,0,4.0,112701.0,0,0,0
2009,11,121.0,1331.0,4,7,1185.0,2,16,4,0,2,0,2.5,99000.0,0,0,0
2014,6,36.0,216.0,4,0,333.0,2,16,9,1,2,0,2.0,0.0,1,0,0
2010,10,100.0,1000.0,6,12,1324.0,2,53,4,1,2,0,3.3,300366.0,0,0,0
2014,6,36.0,216.0,6,12,1053.0,2,33,9,1,1,0,3.5,184467.0,0,0,0
2016,4,16.0,64.0,4,8,650.0,2,56,9,1,4,1,1.4,76466.0,0,0,0
2009,11,121.0,1331.0,6,0,1405.0,2,5,9,1,4,0,3.0,171382.0,0,0,0
2016,4,16.0,64.0,4,12,781.0,2,53,9,0,2,0,1.8,92000.0,0,0,0
2014,6,36.0,216.0,5,2,781.0,2,33,6,1,1,1,2.7,150000.0,0,1,0
2015,5,25.0,125.0,4,12,798.0,2,33,4,1,1,0,2.1,110000.0,0,2,0
2014,6,36.0,216.0,4,0,473.0,2,8,9,0,4,0,1.4,88886.0,0,0,0
2015,5,25.0,125.0,4,8,629.0,1,38,4,0,4,1,1.6,46000.0,0,1,0
2010,10,100.0,1000.0,4,12,761.0,2,53,9,1,2,0,1.8,421546.0,0,0,0
2014,6,36.0,216.0,4,4,639.0,2,8,9,1,4,0,2.0,121800.0,0,0,0
2011,9,81.0,729.0,4,4,583.0,2,22,9,1,4,0,1.6,175237.0,0,0,0
2013,7,49.0,343.0,4,0,447.0,1,20,3,0,2,0,1.3,175930.0,0,0,0
2012,8,64.0,512.0,4,0,753.0,2,22,9,1,2,0,2.4,0.0,1,0,0
2011,9,81.0,729.0,4,12,862.0,2,16,4,1,4,0,2.5,209814.0,0,0,0
2020,0,0.0,0.0,4,12,1323.0,2,53,9,1,4,0,2.5,4130.0,0,0,0
2015,5,25.0,125.0,4,8,308.0,2,53,3,0,2,0,1.5,109000.0,0,0,0
2012,8,64.0,512.0,6,12,1058.0,2,33,9,1,1,0,3.5,318285.0,0,0,0
2012,8,64.0,512.0,4,2,1268.0,1,20,9,0,2,0,1.5,90000.0,0,2,1
2010,10,100.0,1000.0,8,12,781.0,2,5,9,1,4,1,4.4,170000.0,0,0,0
2013,7,49.0,343.0,4,4,530.0,2,8,3,1,4,0,1.6,71000.0,0,0,0
2013,7,49.0,343.0,4,4,585.0,1,20,9,1,4,0,1.8,155465.0,0,0,0
2010,10,100.0,1000.0,4,4,836.0,2,22,4,1,1,0,2.0,53114.0,0,0,0
2014,6,36.0,216.0,6,0,915.0,1,3,3,1,4,0,3.0,401128.0,0,0,0
2011,9,81.0,729.0,4,12,862.0,2,16,9,1,4,0,2.5,325917.0,0,0,0
2002,18,324.0,5832.0,4,6,781.0,2,5,1,0,4,0,2.0,222000.0,0,1,0
2010,10,100.0,1000.0,4,4,836.0,2,22,4,1,1,0,2.0,102138.0,0,0,0
2017,3,9.0,27.0,4,12,1202.0,2,22,9,1,4,0,2.4,97614.0,0,0,0
2011,9,81.0,729.0,4,4,707.0,2,22,4,1,1,0,2.0,177194.0,0,0,0
2010,10,100.0,1000.0,8,0,1811.0,1,29,4,1,4,0,4.6,275240.0,0,0,0
2017,3,9.0,27.0,4,4,1249.0,2,22,10,1,1,0,2.5,73357.0,0,0,0
1990,30,900.0,27000.0,4,0,781.0,2,56,9,0,0,0,1.8,500.0,0,1,0
2014,6,36.0,216.0,4,6,584.0,2,22,9,0,1,0,1.8,105000.0,0,2,0
2000,20,400.0,8000.0,8,6,781.0,2,5,4,1,0,0,4.4,200000.0,0,0,0
2012,8,64.0,512.0,6,12,1058.0,2,33,1,1,4,0,3.5,161808.0,0,0,0
2013,7,49.0,343.0,4,10,781.0,2,16,4,1,4,0,1.6,192000.0,0,2,0
1986,34,1156.0,39304.0,4,0,781.0,2,16,6,0,1,0,2.5,99999.0,0,1,0
2008,12,144.0,1728.0,4,6,781.0,1,39,3,0,1,1,1.3,107000.0,0,1,0
2005,15,225.0,3375.0,4,6,781.0,1,38,3,1,4,0,1.5,140000.0,0,0,1
2006,14,196.0,2744.0,4,6,781.0,1,20,7,0,3,0,2.4,100000.0,0,0,1
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,3,0,2.0,34569.0,0,0,0
2014,6,36.0,216.0,4,4,418.0,1,38,3,1,4,0,1.2,138703.0,0,0,0
2012,8,64.0,512.0,4,0,531.0,1,38,9,1,4,0,1.6,136712.0,0,0,0
2005,15,225.0,3375.0,6,6,781.0,2,33,4,1,4,0,3.5,171531.0,0,2,0
2015,5,25.0,125.0,4,0,934.0,1,50,4,1,4,0,2.5,81058.0,0,0,0
2015,5,25.0,125.0,4,12,697.0,2,56,9,1,4,0,1.8,117006.0,0,0,0
2016,4,16.0,64.0,4,4,730.0,2,22,9,1,4,0,1.6,39770.0,0,0,0
2014,6,36.0,216.0,4,12,394.0,2,53,9,1,2,0,2.5,0.0,1,0,0
2012,8,64.0,512.0,4,4,1141.0,2,22,9,1,4,0,3.8,94055.0,0,0,0
1996,24,576.0,13824.0,4,0,781.0,1,39,1,0,4,0,1.4,280000.0,0,1,0
2010,10,100.0,1000.0,6,12,1399.0,1,29,4,1,2,0,3.5,315270.0,0,0,0
2013,7,49.0,343.0,4,12,585.0,2,53,3,1,2,0,1.8,0.0,1,0,0
2009,11,121.0,1331.0,4,2,966.0,2,56,2,0,1,1,2.0,238000.0,0,1,0
2015,5,25.0,125.0,4,12,765.0,1,50,1,1,4,0,2.0,59731.0,0,0,0
2017,3,9.0,27.0,4,12,738.0,2,15,3,1,4,0,1.4,47208.0,0,0,0
2012,8,64.0,512.0,4,0,781.0,2,53,9,0,4,0,2.5,123546.0,0,0,0
2016,4,16.0,64.0,4,10,1011.0,2,16,4,1,4,1,2.3,59758.0,0,0,0
2012,8,64.0,512.0,4,4,1268.0,1,20,3,0,2,0,1.5,76000.0,0,2,1
2005,15,225.0,3375.0,6,10,781.0,2,53,4,0,4,0,4.7,18000.0,0,2,0
2015,5,25.0,125.0,4,4,765.0,2,22,9,1,4,0,2.0,24148.0,0,0,0
2012,8,64.0,512.0,4,12,753.0,2,27,9,1,2,0,2.4,97000.0,0,2,0
2008,12,144.0,1728.0,6,10,1750.0,1,29,4,1,2,0,3.3,209000.0,0,3,0
1996,24,576.0,13824.0,4,4,1848.0,2,33,9,0,1,0,2.2,380000.0,0,1,0
2003,17,289.0,4913.0,10,10,781.0,2,33,4,1,4,0,3.2,0.0,1,0,0
2019,1,1.0,1.0,6,12,1820.0,2,53,9,1,4,0,3.5,17542.0,0,0,0
2003,17,289.0,4913.0,4,4,781.0,1,20,3,0,4,0,1.3,157000.0,0,0,1
2014,6,36.0,216.0,4,0,639.0,1,3,9,1,4,0,2.0,279722.0,0,0,0
2012,8,64.0,512.0,6,12,1058.0,2,53,4,1,4,0,3.5,285186.0,0,0,0
2011,9,81.0,729.0,6,12,1018.0,2,33,4,1,1,0,3.0,275862.0,0,0,0
2015,5,25.0,125.0,4,12,456.0,1,29,4,1,2,0,2.5,108344.0,0,0,0
